room_type,price_per_night,total_price,hotel_UUID,price_UUID
Two-Bedroom Apartment,410.42,7798,fdffa7e3-49b1-4f63-94c0-f4d83c4d88d8,74b79afc-80b6-4b4d-950f-3663cba0081f
Superior Double Room,171.26,3254,e0da7212-f1d5-4627-a472-d586c2127918,7b22d1cb-5a72-403f-b6ef-c1cd9ad559e1
Comfort Quadruple Room,143.89,2734,702c4fcc-198c-45a1-b034-7b91d5e6e352,dd3927f5-fe4e-4f3c-8ef9-1f5af48a78bb
Deluxe Double or Twin Room,249.58,4742,4d203d01-d130-414e-96c8-3e1954a9252e,c0c0c80a-b054-489e-87ce-75a6b3b30edb
Classic Double Room,442.95,8416,614d4f3d-6eb1-4616-950b-d14083904a50,8a389958-37d2-4dd3-9eaa-199ad74fe692
Standard Double Room - Annex,265.58,5046,5176e422-6a23-4e80-8206-7ec91348604d,2ae9ed30-9eaf-4375-b45c-56551400b5d1
Deluxe Quadruple Room with Private Bathroom,215.84,4101,1e78697f-30e0-4d59-88f9-3f3f4bc995e4,8706c617-cc47-4843-abd7-c23f38e6aea7
Deluxe Double Room,265.42,5043,892392d0-0120-46eb-8090-bf57bc1bc596,5c4bbd78-46cb-4c97-a8a7-ccbcb751323d
Deluxe Double or Twin Room,200.47,3809,6fc6a075-a1a8-4378-9355-349256eecee0,812ca31e-9f9f-4161-8eca-ffcd93499f54
Small Double Room with Kitchenette,88.37,1679,3b9258f3-6e62-42e0-8d42-b4999b2e292b,62c4e765-06b4-4824-9f50-82d428f2dc04
Standard Twin Room,189.21,3595,b9d79f41-b913-408c-a493-4790fbad8510,762cb55d-23f4-4273-9775-7d8fe6321663
Large Standard Guest Room with Twin Beds,151.0,2869,2f8ca7ea-f5e1-4cd6-85aa-99ca86bef81e,7397f024-acd5-4b5c-a3b2-b4a22666e2a8
Standard King Room,172.89,3285,7b58edcc-0772-4fe3-9c50-366882e4cd26,e590e7cd-5328-42dc-bf38-710c1edc39eb
Economy Double Room with Shared Bathroom,88.21,1676,ee964320-1b24-4523-adfe-81dd2753c15d,e507169a-ffa5-4457-8b6d-2935683a749c
Superior Double Room,272.63,5180,25e258ca-378e-4eb3-aace-2502075d2c39,28a601a1-002d-420e-be01-b6d0911b6172
Commodore Room,93.32,1773,fd6475f3-1403-4364-97f9-992b2562fb39,1f29491f-ad98-4205-8667-adc2e95b763e
Duplex Suite,602.79,11453,c2f8ecd5-9dcb-4bf3-8d02-328755eb29bf,1d8e9159-fab8-41f4-9239-6fc9c0c5ea82
Standard Queen Room,108.95,2070,2a2c9eb2-8d13-42e8-bf58-2b2e53e750b4,4ec08bae-ffcc-4d8c-bf7d-69849c09e42e
Standard Twin Room,150.11,2852,bdac5673-dd43-4c78-ab97-a3605e714074,0ccc7d77-5387-496e-8d34-f164103bbf45
Zoku Loft Garden View,184.95,3514,8af1ee08-6d69-4b3b-b838-8ef14042da10,2fff3c4f-5e69-479e-b7a9-352db1ff7447
Large Room,169.42,3219,a7af80b8-f58c-4a5e-88c9-b2d686575f0f,0d5b7ebd-8e51-457a-844f-ef517b44cfd0
Deluxe Double Room,115.0,2185,88237398-21b9-4d16-b51d-7ce36c9347ee,91bcdf2e-6f29-41f9-b9eb-3c295db0b9c0
Standard King Room,180.26,3425,ae5d5a41-c3be-4cf4-917b-7898394f1583,99fc8b78-a572-4cd0-99ae-55615d85b89b
King Room,161.79,3074,56ef4d1e-b30a-4f28-b14e-2e813e026128,1e0ba1c2-ee89-4d71-8359-c4e9d9b72cfd
Economy Double Room,77.21,1467,b1fd02b3-1347-4b09-9a84-ec5d10898701,e58dc9e3-47d2-4ad2-9e9c-b50f6b914035
Superior Twin,107.63,2045,639a2472-1906-4b29-b033-9ec004f4e2c2,ab79b1d3-5237-4d28-b771-838acc167255
One-Bedroom Apartment,183.79,3492,1d96e7d4-cb88-4b7a-89f1-15977efb72af,92d752d5-b559-4edf-a0fe-89e36e82df83
One-Bedroom Apartment,225.37,4282,5e8213d7-2785-40fe-bf4e-0eebcca15dfc,9347bd1f-0651-40ac-8ee6-ce774e2c65bb
Standard King Room - High Floor,168.05,3193,363aad65-fbaa-476a-8da7-e1ac72d97f68,af06cd65-be22-4b77-9505-241e6ed17bcf
Standard Twin Room,200.89,3817,67e3d383-1733-4135-897b-39ef56305672,b97534aa-02e7-40fd-8a55-96a6bcc25b36
Standard Double Room with King Bed,116.11,2206,b375b1d5-a57e-40f4-912c-42c2db887293,6b9ecc2c-9881-4c3c-9909-efbffc43c37e
Standard Twin Room,163.95,3115,ad2a5816-da76-48f9-9946-db63dd518ae9,9a112f3e-8eee-4c56-8668-1b57c26830de
Standard Double Room,198.42,3770,4ff925bd-073a-43b7-ab37-cb363dc7a7a2,91202c51-ebf1-4521-bbd7-36595a7f14da
Standard Single Room,170.16,3233,177ee180-1aae-4828-a29f-638c4d770a06,80d93902-7965-4cf7-a26e-a7b79cb4f1ed
Moxy Queen Room,114.53,2176,5cfa4235-e616-4bae-887f-ff87611382aa,94432136-de7f-49cf-a6b0-fbeaf89b3fde
Studio Apartment,82.42,1566,7b9cd15c-6df5-400f-bf8a-e10054664682,9e02d21c-f514-40ea-b35e-52039dd5abe7
Medium Deluxe Double Room,203.21,3861,bb5fab05-2e33-48e7-aef0-e459632cece7,a321220f-049c-4818-8bdf-ab09fb4198ef
Standard Double Room,194.74,3700,2dd6874d-cfea-4397-907e-2a053c85d025,967e5190-7748-434b-bcc2-e0e76573d8e6
Tower Deluxe Studio Apartment 50m2 Lower Floor,257.68,4896,5322432d-5d8c-4d4d-b2f3-fc663d196a68,50bdb9de-1662-4811-af79-b8caccdab1e9
Standard Double Room,162.26,3083,4d55552f-949e-4438-9987-e99b63ee0ab4,4e95ea65-cb27-4872-b3b5-dba26482083c
2 Bed Room Apartment with Sea View,372.42,7076,d14cd73f-5360-4301-bcce-71355b5098de,cfd04a42-f85a-4e19-91c5-bbaea5b966f2
King Room,182.11,3460,0bb155c5-a3bd-453b-adfa-b8f777e41383,7ad8af4a-8459-440d-a430-ef308bdb5ef6
Twin Room,181.63,3451,bb3a1c87-b79d-4041-9063-c578650757f7,33b28544-d3e1-410d-9e54-0b7abaf6b395
King Room,170.53,3240,c27096f6-eda1-4c7d-89c2-0086e72a4368,f0a725a7-ce5b-4d84-86e5-974321fdca5c
Superior Double or Twin Room,245.16,4658,a3c20172-c152-4f78-b20a-25a8cff59fca,2ab798c0-d340-45b1-b18c-4322afb4cc6d
Upgraded Modest,171.47,3258,ee5a12ed-4f5f-408e-a884-5171c4041d01,5ba55bcc-e911-4ffa-a6d6-6b778093d9ea
Standard King Room,219.05,4162,ed01ad64-edfc-4801-ba66-2bf43f07f8c9,5745abb8-cfce-4515-8c77-16a6c9dc9ed4
Queen Room,182.74,3472,2c6c48e6-104f-4b6a-a26d-ab0bf3306b3f,93feb945-8aca-4628-b3b1-1faa4c80c54c
Family Room (2 Adults + 1 Child),220.47,4189,8f220470-220e-430c-a6ca-29f1469d97bb,2956dfd6-050c-4197-b6b9-af84efd8fb5a
Apartment with City View,200.89,3817,6ab4e4a9-c1fc-4284-99d7-3a0cb87b5249,483e5689-92d2-48b1-9a96-10db941a2b51
King Room - DXB Free Airport Drop-Off T1&T3 every hour (24/7),60.74,1154,b5f640e9-fd8e-4437-b574-8d73563edc88,2421f4d8-0855-4a63-a592-6eb71ca02d91
Superior King Room,101.74,1933,e2cd9f06-39a5-431c-894c-ec235e627342,0a22a4a1-4b98-4ecc-89df-c5926dfdfe0e
Superior Queen/Twin Room with Free Beach Transfer,119.74,2275,a3963c40-7c26-4b68-bb74-edb40efb6334,e1b88186-e6a3-4697-a63e-4fd70bef7c3c
Superior Room King,289.53,5501,c05eeda9-345b-4a32-bad3-45b07a9b92f8,b342471f-5386-4191-a3ee-89e4b68d06c1
Classic Studio King,95.79,1820,24c2d50c-7a49-487d-8398-b7227b7767af,5d96afe8-872c-4db3-9c93-f62258d7ce23
Premier Two Bedroom Suite with Balcony,293.63,5579,26dca04e-746b-4650-b3bd-af0af90104e7,5a2cbae9-6f24-4eef-b129-8592da515165
Two-Bedroom Apartment,352.63,6700,044acd71-f2fe-4259-ad46-244e9e3992fe,c738be15-900b-49e0-a42d-bd9d3801a12a
One-Bedroom Apartment,263.74,5011,9629f6a9-28ea-4278-a3e1-a91d35b7e32f,c22addf8-d1b2-49c4-a69a-9eb9cbcb8126
Twin Room with 20% off F&B,60.21,1144,8ee18ab1-c1a2-4f41-88e5-8cfc64362c6c,bbf52004-c8da-481c-a070-c41d2c35aaf4
Deluxe King Room with Creek view,198.47,3771,2f260195-ddac-4cf4-a052-eb4c88fd5afe,031eefb0-9bd9-4364-ba3f-29bd18f6d8fa
Studio with Ocean View,275.11,5227,19c349a6-cc57-43bf-9413-d945c8752dbc,f50f0e55-8b96-43ad-8a81-8d1107dcab67
Deluxe King Room with Palm Sea View & kitchenette,322.0,6118,86df7907-83ff-4eec-b9e4-efc044852b44,3d5f4bf9-5cd6-4b43-9d0e-88d5343bb2b1
Superior King Studio,124.89,2373,1e318caa-2286-4db1-8487-78776cc8a32e,7c003efd-fe3c-4541-bb11-d9398bca6eba
Studio Apartment,132.68,2521,5645326e-821a-40d0-bd78-133e309525b6,5baf1801-ee93-4cd1-a280-5c0d919f46cb
One-Bedroom Apartment,332.26,6313,13845ebe-1323-402b-bc26-bc5eab803348,530d261d-84be-4edc-9e01-a03330dedf8e
Studio with Balcony,319.05,6062,0a47e4b6-3b04-4620-b487-9649758840d6,b3101582-0629-4d78-a2fa-d26b3f3d342e
Cozy Queen Room with City View,76.42,1452,2c6f8fa9-2445-4230-b9d4-50a035084d93,5b35eec9-ae6b-4e26-9d47-cd168997fbaa
Urban King Room with 20% Discount on SPA,63.42,1205,0b616240-f5ee-4c98-a61d-4013b582e0a1,3b1b8812-6c0a-441b-a95d-b0e05ca83f00
"Family Junior Suite with exclusive Tamr Pool, Beach & Splash Park Access",366.53,6964,38272008-05a4-434c-bfb7-213c9e6dae94,9adfeaa3-b016-4f93-b085-403d58af3ea9
Sunrise Room,651.89,12386,b593cd11-613d-4c98-8aa6-19d04c2319ea,3e66719a-105a-4a28-8483-33e3530ab8f0
Studio Apartment,235.74,4479,36425487-59b7-4958-a650-51aa222f7e99,44c26a95-45dd-4069-968e-94bd35b051cf
One-Bedroom Apartment,114.05,2167,7456dbe1-3bbd-4110-be3f-2b3d03dd31eb,1f8e0948-aafa-497a-b89c-01335a8c0272
Deluxe Double Room,71.79,1364,b3b758e5-6800-4b2d-ba68-5ca7074faca6,f95eaf1c-dde1-4760-91c5-9b4db9b12c40
Deluxe King Studio,195.32,3711,c57ee1b1-f3e4-4a2a-994b-7477906f8d4a,6b2d2928-9eb6-44e2-9daf-45421b319119
Standard Room,79.32,1507,06e3f558-c077-46d7-986e-d8e380520ab3,f3130653-d471-4f3a-8cd1-1cdf394153fd
Standard Double Room - Non-Smoking,59.16,1124,a00e9f6b-aaf9-4598-b9bc-f7e05500c2be,3602418a-48eb-462f-a72b-503044c8cb72
Collection King Room,175.42,3333,41959310-74b0-450a-b0a6-1dc03736f383,aee954b4-23e7-489e-b92a-faf97f5d8f94
Scene Coastal Room,172.21,3272,db28ed16-7c3f-4541-ad70-595f7688b5ac,0d6477c5-377e-49ac-b625-d0ab04c3fb56
King Studio Suite with City View,82.95,1576,bb2b5c88-a728-48e2-909f-435ad0e66542,9b6ebb40-87b6-4e1b-a8a8-9f2470877ec1
Standard Double Room,58.53,1112,b4e170d8-516e-42a4-a00c-d424f069ce2d,19b26fe2-9ae4-4558-af24-991f6ea77eea
"Deluxe Room, 20% F&B ,Salon, Spa Discount, with Complimentary Shuttle to Dubai Mall & La Mer Beach",79.95,1519,0ae014dc-c5d3-4847-95ed-09bd7465ec80,805d00d6-99b9-472a-966e-d6ca2be7139c
Scene Room,106.63,2026,e648a037-e85e-41ab-845c-b7bea6135443,0cf8d80d-dc7a-4595-a405-d29caf05b606
Superior Apartment,221.47,4208,4999f3c7-db75-4940-9074-89b71bbe0e4d,7b0d4770-8839-43d8-94f7-fd6e9753b9de
One-Bedroom Apartment,288.89,5489,44498cb8-54ad-4d9a-976a-cc221459fdc7,eeb1fea6-dc33-433e-985e-7480314ea8e5
Queen Room - Non-Smoking,54.58,1037,5a665827-c39a-4f42-a86b-30631fe946a7,ea303018-eac5-4fd4-a0c7-eeaf07b3c6a5
Two-Bedroom Apartment,390.05,7411,54fa2d93-64ce-40b8-923e-ed83c2e53676,fce6bb29-85a8-4b1f-80e1-bf57bfaf2f13
Superior Studio,68.11,1294,95e73e29-e411-412d-83bb-16dc8b41d97d,39ece499-adbf-4ec0-a900-5f6a35d220c6
Premier Lagoon View Room,360.11,6842,082b2c34-1f28-4ca4-84f5-1ac5e84971a1,b94a3b84-f393-4f5b-abe4-5580bc1a1aea
Standard King Room,63.32,1203,79f5a05b-d402-4bc4-9518-9cc228f7ca9e,a29fd451-b2f5-4332-9371-e49a143339d5
Double Room with Two Double Beds,189.47,3600,469c4a82-aaa6-43bb-a57c-eea8d53208b7,6d1e7f01-23cc-4e9a-ae20-49698a90c2d7
Studio 1 King Bed - Complimentary Transfer to Dubai Mall / Burj Khalifa & DXB Airport Shuttle Drop Off,110.63,2102,35968fcc-7eb4-400d-aea6-18cdfebd4dcb,57158402-a558-45eb-84e5-998c58782c20
Superior King Room,161.16,3062,558124d4-1b5d-4cff-877b-46ba7bb9e6eb,8cfaaa53-7066-46ee-a56b-5a17a2452e88
Boutique Room,193.11,3669,3df3d337-8528-4f84-bd51-b7db4e42bb9b,d1bd824c-36fc-402a-aca5-ec1ef330cc81
One-Bedroom Apartment,241.26,4584,cd448d0d-d4b7-4d0a-bd92-952009ac1597,34ec8cf6-f027-425a-b288-0d5948be4723
Superior Apartment,237.37,4510,558b2985-0289-4a70-81ec-8a2fa0d74872,2fc8c64c-e27c-459c-bb5e-99122fe1ab57
Deluxe Studio,109.26,2076,8e40b545-50fd-42ef-beeb-4c5866d8f5b6,7da886a1-ca15-4b51-a489-b60c5647446e
Two-Bedroom Apartment,389.74,7405,ff898d6b-bfa5-469d-ad35-3acaf106cf78,8f5783d3-679e-44e7-9378-4605b8cc9a8a
【Western-Style Room with Shared Bathroom】 for 3 person,203.26,3862,86c4a4d6-5674-4d1d-b61d-ca6d1fe4b194,604ac45e-61ed-4dfe-b3ef-ff68a72b9da0
Suite with Washing Machine and 10㎡ Balcony,532.68,10121,6b876a16-b551-457b-ae0d-61aa2d81f2f5,9fe48363-e7cd-475f-ac9e-f4a886dc29a3
Concept Room - CHOCOBALL,216.79,4119,f44397c9-dafb-4864-aefa-2274baa5ee04,0a66d97a-28ea-4789-9e3c-2ad64d8e4470
Standard Double Room - High Floor - Non-Smoking,135.05,2566,cb9fddd4-f8ff-4519-9aa9-4e22d9f0ce55,bb1a1ab8-6723-4654-aa05-e8a88eaf7d20
Superior Queen Room - Non-Smoking,154.79,2941,fba9f720-64a6-4e38-934b-a1ea759033e2,16d3f04b-bcb3-493f-bd2a-0c8507b74c32
Double Room B,407.16,7736,c769d2a9-5b5f-48bb-aab0-63bde55c2a29,e935e5c8-f9ff-49d3-86a1-1a9049cf98c6
Moderate Small Double Room - Non-Smoking,313.63,5959,d7e346d1-3f5d-48ff-bd31-8e5077123d14,ad792346-0655-4168-9693-819d211486ac
Double Room,141.42,2687,57880d07-3c61-446f-8fb6-f5bb8d6447f1,be3282b1-3789-41ff-ad33-e1c016ff38a2
Superior Queen Room - Non-Smoking,223.53,4247,76d1041b-8842-4643-b390-92725c744de5,9c5491f2-843c-45a9-91bb-0918cf0bf40a
Double Room - Non-Smoking,137.0,2603,567c8606-b181-430d-8ac2-bf9f7e24a009,878602e6-d8b8-4e51-a4c8-d4d8a607dcb5
King Room,227.37,4320,4f05b3ab-f5e5-4726-acea-f1e49da8ce85,ab79017a-b8aa-423e-b15d-0d5465b7a2d3
Panoramic King Room - Non-Smoking,889.26,16896,4fc6dd1c-431b-4f2c-8132-5821637491e3,149f349c-5023-4330-a9ae-ac5e16ce56ae
Standard Double Room - Non-Smoking,174.42,3314,f07a9c88-2a0b-41f3-b8d1-91273390916b,89cb81e7-a774-4fe2-ad90-573ab6f6c4ed
Twin Room with Spa Bath - Non-Smoking - Double Use,725.05,13776,e8a7adc3-4984-4caa-83a9-61f2c6e803a9,2231f815-d3c4-4a04-a76e-4353bb048564
Standard Double Room,244.32,4642,9515169d-d599-42c3-8037-f658ae63d6de,7aea84bd-ab54-4a59-acbf-79493124f705
Executive Club Suite King Connecting Room with Lounge Access - Non Smoking,3891.11,73931,c6128e98-e4e7-4421-9b78-fbe25c913762,eb93c678-8239-4ceb-b6d7-fb9a5adf6877
Double Room - Non-Smoking,181.74,3453,1bd4e618-4c66-4d67-9310-8da18b54c7b2,89dded09-4e3f-4d65-b26f-fd9716939548
Standard Double Room - Non-Smoking,230.68,4383,fdd444c6-e145-4193-9def-904b2b7b8995,51cd81d2-8cce-4e16-b6d9-37ca66aa8ead
Standard Double Room - Non-Smoking,167.95,3191,e762cee2-ce00-42a3-8005-ae39f631e060,89106b0b-0e2f-4018-ac95-ef486a3a7cdb
Superior One-Bedroom Japanese Apartment For 6,446.42,8482,18cef1a4-9222-475c-9917-5208f62a0200,00ddde7a-6473-40fa-b9a0-f0cee72b66a3
Double Room - Non-Smoking,246.32,4680,651d2649-68c4-401b-8f6e-f63d4e9d792d,fc78c2b0-dc0a-43f1-bc4d-3364b707ae14
Premier Deluxe King Room,1569.47,29820,d0e161ea-253d-4e6b-a79c-5be9ccd2def2,68cc7211-39fe-46fa-9c12-e7788b98fd17
Superior Room King,604.11,11478,c9689532-48a7-4579-bca3-c17cffbf3d2c,93c46f28-cc0b-41a5-987c-fabc22bf1432
Standard Family Room,194.0,3686,e3a74b3b-0538-4b72-b5bc-e580c6e66bf2,7e4101c0-9447-470f-a739-49acbd2c6571
Deluxe Twin Room with Sofa bed,329.63,6263,0e56f1d4-1caf-4735-be34-34e38121404a,1a236898-630d-47af-9b5e-adcc9adcda41
Superior King Room,297.42,5651,d4a48e67-f326-4913-8f81-01d9b9f9075d,b922d0ef-ef6e-42f9-85de-9d4c10694c08
Family Room,157.05,2984,f7ed3536-7071-48a1-8748-50ab8dcd0f7a,95479991-199e-485d-bcee-c7853b99d7c7
Economy Double Room,245.0,4655,05ce00c3-2309-4e91-81a8-1b49bd86b4ad,18dd53cd-a755-49fc-9bf9-39a2788d1770
Standard Double Room,235.16,4468,23a51611-e7ca-4f12-951d-5af8bde00022,b0a39c64-fefc-42b7-869c-5b41abc53c00
Executive Queen Room,294.32,5592,f644917b-4a02-44a3-a001-cb124db336b6,886444e8-6d6d-4e96-94da-0dbef4c2416c
Deluxe Twin Room Non-Smoking,199.42,3789,996a666d-79fd-4bc0-a1bf-66abbd6ba147,57a67131-e1f4-418a-a70f-4f4f7d871adf
Club Deluxe Twin Room with Lounge Access Non-Smoking - Garden View,532.16,10111,9b54141c-b84e-4e13-9960-9b9b026f4459,69548e8c-dfbf-4fd7-8eba-f2864a0ed3d8
Standard Double Room - Non-Smoking,183.42,3485,eac27081-1509-46b2-a79a-038a96d391d1,63106bfa-43f3-4134-9833-1edee0a14c75
Superior Family Room with Washing Machine,441.16,8382,05046901-fdc2-4bb9-ba29-d60ca809a414,a593d215-0afc-4220-8d3f-139c2a04a492
Double Room - Non-Smoking,214.11,4068,559ae952-a36c-4e8a-a1fa-ca82580c850a,0235c67a-2342-47de-8631-529c27292201
Moderate Double Room - Non-Smoking,221.11,4201,a38f4445-1d65-450c-a452-7201610c2395,cae81685-090d-4b3a-8f9c-ee5c958f3589
Deluxe Double Room with Extra Bed,361.32,6865,6a111aea-a9cc-400d-b8bf-ec72a711306c,9da64cb8-3151-4624-8cb3-0bb7f5d5cd94
Moderate Double Room,238.79,4537,d13672d9-9799-477b-b31b-37d4107b6216,7fdec253-1f07-4b3a-81ba-6016ceefb5a2
Moderate Twin Room Japanese-Style - Non Smoking,424.89,8073,654498b2-c207-4ee1-9fd0-5a3c57c3f7b9,959ff17d-2aac-46a7-bbf4-6db36b4fee8a
Double Room - Non-Smoking,155.89,2962,0021709c-3d46-42c2-81e1-5c601685d732,a987b712-ff08-42ce-8f0b-1db861c9ed11
Superior Family Room,255.37,4852,3c52b4d7-8d25-4e24-b68f-a6487fa930ec,c3424f59-8328-4fe7-b7a2-0a2ca349834c
Standard Family Room with Washing Machine,378.79,7197,32aa2461-a3cb-44a8-89e9-5e6878c36cc0,7143ce64-2df7-41f2-b0fb-d3acafcf2e86
Minimal Double Room,117.74,2237,61edb22e-39df-4f65-97ba-05b9b2e485d2,fd25ba60-83fb-420d-81a8-7e71ffd9b5c5
Standard Room,603.26,11462,cce5881a-7d84-4a65-bb90-c98531097d38,61f306ad-b0b2-4869-892c-bbe06a7d9f61
Small Double Room with Shared Bathroom,175.05,3326,79aec89f-c3fb-4272-a275-f8263ee2e544,b02a60b2-caf3-465b-b2c6-2f651ba974e6
Superior Family Room,338.16,6425,3a5e39d6-f3cb-4388-8cd7-f374170d1ada,1314dd1b-483f-45c8-a732-c8963f5f75a0
Hollywood Twin Room,191.58,3640,250a322f-245b-4af2-814b-b6650c214c1f,f42ee984-1e3b-4061-9d67-bd9a08340fe1
Shared Bathroom - Double Room,270.58,5141,5e36b41e-d2b2-4d81-8b31-0fccdc33b2a9,057131a1-7c6c-4cc7-941c-37dea28defdb
Superior Family Room with Washing Machine,459.32,8727,ce27e3f9-3b49-4057-9689-2cabe7b2b699,e8da3ded-d93e-4fdf-86c6-aad0fbd7462b
Economy Double Room,239.32,4547,d5d2501b-4244-4b54-b019-a1e65d853fde,6fa73d9e-15b3-4bf3-b7b3-21e5f9b5d150
Grand Japanese Room with Washing Machine (1-5 adults),548.79,10427,74a4bb41-354b-4bf2-aa6c-86b468858ab8,a425916e-a454-42bf-986b-e0b02ce8091e
Standard Room - Non-Smoking,294.16,5589,739e5479-9fe7-4d1f-8bdb-f3488398ac06,ee1429eb-1cdb-4666-ba67-97c281e9cedd
Standard Double Room,210.58,4001,e2ad257a-8c2b-401a-a4de-0c512315594d,d28645be-fe12-40d3-9f12-d607f4640f2b
Standard Twin Room,254.11,4828,53f38abc-cb0d-4ccb-bca0-9a54eca683a5,ebcbe7e3-de01-4de9-adc2-8a30ea3d9556
Superior Family Room with Washing Machine - Up to 4 Adults,409.42,7779,49e5f1ce-2fb7-42b7-ba65-861f141e2db4,d7c3d12e-36f8-4dc2-af59-2d85bed83dd0
Superior Double,290.21,5514,7c9bb201-beb2-4d25-bb3b-4da4adcff5b1,cc4bbe63-f2e3-4560-a9ef-eab0249695aa
Standard Family Room with Washing Machine,376.21,7148,be17f446-0146-4caa-ac61-bf40df1e51a1,4d9d1e91-fe81-479c-a986-21258ee8c5cf
Standard Double Room,175.79,3340,28552d77-6dc5-44df-89a7-073ca28c47b0,7abe68f8-6765-486e-adcb-1bfc1d03a7dc
Superior Family Room with Washing Machine,443.47,8426,508bb312-16b5-46d1-8577-55070f18d520,5f61bd96-f8c3-4520-b1db-d5ce81dcf2d6
Comfort Queen Room - Non-Smoking,151.79,2884,8bf2abd9-4ccd-4b91-a251-12a5d3626d2a,0ce5f47f-8b02-4c92-aab7-918fe42c367c
Superior One-Bedroom Apartment,536.63,10196,5ffbac98-a25e-4a04-9478-b767c9156c4a,881a0758-ebc2-44b4-8154-55a6bccffcf5
Standard Double Room,208.21,3956,8119ec01-f696-4d09-89c9-93bdbdb67d00,ab461080-bd06-4e0c-aaf1-34c2fb23ad0c
King Room,245.42,4663,29d8cd38-8f72-485a-b576-ec379d047fa2,043b30a1-c20b-44f7-9e0b-aa744af906ee
Collection Deluxe Room,402.16,7641,8bb99dbd-5eed-413b-be94-60f6cba1512f,babbec69-6951-4b65-84c6-6a81264e7896
Executive King Suite,888.84,16888,1bb43c07-f489-407b-b7e4-32ee7b4de6ea,cedff4ee-cbdc-42dd-9b03-e42b66bc6083
Locke Studio,238.89,4539,d3337455-6dcc-4575-8942-ea638e4a9615,83a562ff-35c3-4d88-98df-4079e7be02fb
Superior Double Room,339.32,6447,658f788d-7076-4daa-b3c0-e7f38d3f2110,a681956e-16f8-41f4-a58b-4ebd8d35a3f0
Superior Double Room with Internal View,262.58,4989,44e3d20b-04ee-4f3d-970a-6beb7e6a710b,5e679b3e-60bf-445c-adf4-7e653670a9d8
Classic Double Room,351.32,6675,026c19b0-087b-4b8b-ab03-9693e67abe48,473b5fdc-9ef2-467b-9c4a-2918a96b0863
Urban Deluxe,405.53,7705,260a4b90-4977-4a04-8d2e-de420e5262a1,4e4f41c3-0e9a-4aec-93d7-7aa9966caaf7
Small Queen Room,262.11,4980,94430779-20ae-4622-ad2e-ee8534c599dc,70eb4ad0-c8b9-4d22-a21c-f0083ee3b911
Double Room,172.84,3284,476e5f67-1f86-4baa-a7b1-7c553e0ee8ab,5247287b-3942-405b-aaa8-6d5b1a8f906e
Cozy Room,240.84,4576,e1365e1f-f8d2-425d-8ef7-3c89ed2a5d4e,d3fa6bcd-bb7a-4186-9a46-7ace134bf439
Economy Double Room,332.16,6311,7e751e4b-efa7-48f8-8a03-4422874ccbc4,4f5c9ba9-f07a-4c57-af5a-1698e5e43161
Deluxe View Room,483.84,9193,2e0bd118-08b6-400c-b85a-35f8839dd424,32e3c24c-2d62-4ae3-a56c-e1697d3f7630
Deluxe Double Room,395.84,7521,fd93145f-435f-4eff-8be0-f942952a797f,7f243739-f472-4b4f-92f7-1a31a631f9ae
City King or Twin Room,310.37,5897,895b402f-2986-4006-89f3-9e3132410857,995b1e80-109b-4f3b-a325-79e820f7f228
Superior King Room,294.95,5604,e50f1600-620f-4cfd-a465-c455883a30f5,29c9efce-bd4c-4c26-ab8a-176928e42062
Superior ME City View,640.53,12170,09d04e92-1f0c-4860-94bb-121faf8f4b45,6d669556-374b-4b7a-b564-783055e57ea9
One-Bedroom Apartment,226.74,4308,bae32ba7-4f4e-4206-a19c-90d3f131e07a,e14773bf-8e43-4856-827e-f68fbcc0f0fc
Standard Double Room,423.89,8054,b93149bf-ce36-4d38-b6c5-508667791f3a,5bb43766-c036-4461-bf14-dc9295520642
Classic Studio Apartment,209.37,3978,6f3d513a-2f78-4a0c-b813-152791f2d038,5428d255-e933-44db-99cf-8cb3509eb48e
City Studio,198.79,3777,a93a0aa8-adb5-49f1-9a6f-900288f935a9,a4a96851-a645-4d6f-8cff-d0ea33f77a32
Apartment,217.63,4135,32fa35c0-6af2-4afe-a685-51cd075f4c6e,52941c85-0f4b-4471-a185-108f16d9c549
Small Queen Room,261.68,4972,52452336-3fd7-4110-aa82-eeec7add93d3,2a95fa6a-486a-474a-ab0b-16494ed274ee
Premium Room,423.79,8052,81892874-0322-426c-b071-311f10060279,4c1e7bdc-1c43-49d8-a68a-d797440461b1
Executive Studio Suite,250.79,4765,2c77755a-56d4-488a-82b5-68cd9385b3f6,1263e5ba-1480-4c41-9752-1799c57e8afa
Superior King Room,377.47,7172,490ae9eb-9fdc-43f7-a4c6-915a26f43643,33601306-b52d-4b91-8872-8e3df1dc2d8d
Superior Room with Super King Bed,310.42,5898,be5aa25f-d16b-4201-9d01-331483895651,04609c7c-2ff8-4aaf-bd9b-8b3c11555834
Superior Apartment,279.63,5313,ea2f0535-c04c-44d4-97b7-f9ffecc2e5dd,adc3eb47-1f6b-4850-bd31-39bf586574c5
Standard Room,216.0,4104,b777e782-1cde-42ff-9f26-0866e3b76bdd,ce061bb6-ddda-4122-b01e-e2c4eadee9ac
Junior Classroom,312.32,5934,fe4ef24e-16c4-4a71-ac53-4447b12b9850,e0d863d8-818e-4616-8b0d-89356ac6ebc3
Small Double Room,231.05,4390,f2128167-a881-4018-89f5-dd1880c0bfee,0f0aa7f9-59f3-42e5-b023-3a380b854dad
